product_id,product_category,demand,inventory,competitor_price,season,customer_rating,historical_price,optimal_price
P102753,Home Decor,137,878,172.81,Normal,4.9,157.21,115.91
P102754,Electronics,900,262,657.74,Normal,3.1,603.57,611.6
P102755,Home Decor,143,1440,174.95,Winter,3.5,187.49,130.32
P102756,Footwear,314,411,127.44,Normal,4.4,119.14,109.11
P102757,Home Decor,152,246,180.6,Summer,3.4,175.89,158.02
P102758,Footwear,605,1172,147.89,Summer,4.7,168.35,127.23
P102759,Footwear,76,139,133.2,Winter,3.1,138.12,112.5
P102760,Grocery,301,490,29.41,Festival,2.6,32.3,23.26
P102761,Grocery,339,302,30.27,Winter,4.1,27.49,25.0
P102762,Home Decor,655,1043,217.65,Normal,3.8,210.95,154.1
P102763,Electronics,506,1265,807.16,Winter,4.8,905.48,636.25
P102764,Clothing,208,296,87.58,Winter,3.6,96.24,71.95
P102765,Electronics,475,626,746.5,Festival,2.8,802.73,566.26
P102766,Home Decor,469,720,204.81,Summer,3.3,212.72,145.67
P102767,Clothing,366,1037,93.7,Normal,3.5,89.26,66.37
P102768,Footwear,542,531,157.83,Winter,4.0,163.84,126.92
P102769,Home Decor,339,786,182.99,Normal,3.2,163.54,118.26
P102770,Home Decor,346,757,199.32,Normal,3.9,186.29,144.98
P102771,Electronics,787,21,633.37,Summer,4.8,645.99,693.48
P102772,Footwear,266,857,106.0,Summer,3.6,93.34,73.47
P102773,Home Decor,342,853,172.2,Summer,4.1,162.34,121.85
P102774,Electronics,157,1486,537.05,Normal,3.1,494.68,392.66
P102775,Footwear,704,767,124.69,Normal,4.5,121.36,99.95
P102776,Clothing,712,1350,83.14,Winter,3.2,92.43,65.1
P102777,Grocery,684,526,28.63,Summer,3.9,32.51,24.2
P102778,Grocery,184,1045,27.11,Normal,3.3,25.07,19.74
P102779,Clothing,462,1353,73.52,Summer,2.7,69.28,56.95
P102780,Electronics,306,234,721.33,Normal,3.3,799.71,670.39
P102781,Electronics,768,852,585.38,Normal,3.0,542.42,440.74
P102782,Electronics,350,1378,566.74,Winter,4.7,612.17,444.55
P102783,Grocery,427,836,36.5,Festival,3.2,32.96,24.55
P102784,Clothing,465,1339,68.52,Summer,4.9,72.3,54.36
P102785,Electronics,765,632,666.23,Winter,3.7,634.08,529.95
P102786,Footwear,708,1330,131.3,Normal,3.1,142.11,106.77
P102787,Footwear,823,945,117.51,Normal,3.5,119.89,94.66
P102788,Grocery,439,721,24.6,Normal,3.0,22.83,17.05
P102789,Home Decor,823,326,240.18,Festival,4.6,237.44,229.38
P102790,Clothing,873,260,88.9,Summer,2.8,90.58,82.98
P102791,Home Decor,533,436,187.72,Normal,4.7,215.68,166.65
P102792,Electronics,686,1132,921.26,Festival,2.6,930.19,641.13
P102793,Footwear,911,704,107.1,Summer,3.2,98.62,85.76
P102794,Home Decor,841,585,195.0,Winter,2.8,200.83,163.96
P102795,Home Decor,290,702,196.0,Festival,4.2,184.14,142.93
P102796,Grocery,722,520,20.9,Normal,3.8,23.35,20.37
P102797,Grocery,457,1211,32.89,Winter,4.8,36.35,25.23
P102798,Clothing,165,589,90.85,Normal,3.4,83.1,63.52
P102799,Footwear,384,710,116.13,Winter,2.6,120.64,89.21
P102800,Footwear,978,840,126.32,Winter,4.4,134.91,111.51
P102801,Home Decor,958,971,170.05,Summer,3.9,161.2,139.2
P102802,Grocery,790,503,27.86,Normal,4.6,29.23,25.62
P102803,Electronics,990,114,668.81,Winter,3.6,672.1,698.79
P102804,Grocery,581,1036,35.86,Festival,4.3,36.22,25.93
P102805,Electronics,762,842,608.74,Summer,2.9,626.3,516.45
P102806,Clothing,181,973,77.63,Normal,5.0,80.27,57.27
P102807,Clothing,312,817,97.65,Normal,2.9,104.65,69.03
P102808,Footwear,189,765,152.69,Winter,4.6,153.02,102.77
P102809,Electronics,938,1423,614.94,Normal,3.0,661.13,522.44
P102810,Electronics,622,85,688.06,Summer,4.5,695.77,684.89
P102811,Electronics,933,142,803.4,Summer,4.7,850.76,881.43
P102812,Home Decor,427,1405,235.42,Festival,4.7,223.89,178.68
P102813,Footwear,415,1330,131.28,Normal,3.7,134.73,98.53
P102814,Electronics,682,620,760.68,Winter,3.6,765.52,614.42
P102815,Electronics,576,813,932.69,Festival,4.6,896.87,684.58
P102816,Grocery,384,676,27.62,Winter,3.9,24.77,20.06
P102817,Clothing,331,1495,84.79,Festival,4.1,86.29,63.29
P102818,Grocery,522,686,30.19,Festival,3.1,26.64,21.48
P102819,Clothing,94,1141,90.67,Normal,3.6,89.34,63.02
P102820,Home Decor,204,550,196.83,Winter,3.4,192.91,143.23
P102821,Clothing,62,575,90.12,Festival,4.2,94.73,70.96
P102822,Footwear,172,1013,156.68,Festival,3.0,179.65,107.45
P102823,Electronics,214,601,698.37,Winter,3.5,776.35,527.82
P102824,Home Decor,94,25,235.45,Winter,4.6,269.18,225.83
P102825,Home Decor,74,263,174.86,Normal,3.9,198.77,157.56
P102826,Footwear,823,1310,139.48,Summer,4.7,125.54,103.98
P102827,Grocery,199,553,26.47,Normal,3.1,25.31,19.21
P102828,Electronics,564,158,571.32,Summer,3.6,548.57,520.97
P102829,Footwear,116,1409,122.64,Normal,3.8,110.27,80.51
P102830,Footwear,948,1499,102.9,Summer,3.5,114.08,87.81
P102831,Clothing,254,752,92.77,Normal,4.2,104.06,69.5
P102832,Clothing,754,943,90.87,Normal,2.9,94.81,68.06
P102833,Grocery,648,1133,21.67,Summer,3.8,24.29,17.73
P102834,Footwear,773,104,124.18,Normal,2.8,133.23,129.55
P102835,Footwear,636,448,174.66,Festival,4.1,174.47,153.18
P102836,Grocery,518,845,24.97,Winter,4.6,22.99,18.42
P102837,Grocery,776,826,32.03,Winter,2.5,36.48,25.29
P102838,Clothing,819,500,70.8,Normal,3.6,75.54,66.66
P102839,Clothing,392,7,65.83,Normal,3.7,64.22,63.2
P102840,Electronics,943,1429,722.16,Winter,4.3,660.57,564.78
P102841,Footwear,987,923,110.74,Normal,2.7,121.35,83.73
P102842,Clothing,727,1134,101.6,Winter,3.5,111.4,79.87
P102843,Clothing,930,658,91.45,Summer,4.5,93.88,77.01
P102844,Clothing,123,762,105.29,Festival,3.8,121.08,74.62
P102845,Electronics,549,669,742.82,Summer,4.4,731.18,626.24
P102846,Grocery,657,647,29.47,Winter,3.4,33.43,25.19
P102847,Clothing,929,1007,107.73,Festival,4.8,113.14,87.51
P102848,Electronics,138,1493,763.45,Winter,2.7,823.63,499.89
P102849,Footwear,809,1167,145.69,Summer,2.7,164.28,117.97
P102850,Clothing,95,1002,84.8,Normal,3.8,93.65,58.55
P102851,Clothing,370,23,91.64,Festival,3.7,87.79,87.86
P102852,Clothing,699,773,81.66,Normal,4.1,90.98,72.78
P102853,Footwear,305,1433,142.92,Festival,3.1,146.59,101.55
P102854,Clothing,838,599,90.91,Festival,3.1,81.1,74.49
P102855,Footwear,931,826,127.03,Winter,4.4,134.9,111.13
P102856,Home Decor,175,490,177.4,Normal,3.2,180.04,135.87
P102857,Footwear,272,290,107.26,Summer,4.3,109.93,98.77
P102858,Clothing,92,1059,99.82,Winter,4.1,98.93,65.57
P102859,Footwear,715,473,137.43,Normal,2.7,123.32,114.45
P102860,Clothing,888,883,77.21,Normal,4.3,71.7,60.84
P102861,Clothing,609,892,115.77,Festival,4.7,125.53,91.36
P102862,Grocery,149,1273,31.63,Summer,4.5,29.83,22.23
P102863,Clothing,190,1407,97.92,Summer,2.5,102.77,64.42
P102864,Electronics,54,832,638.63,Festival,3.8,655.42,434.47
P102865,Clothing,500,80,78.37,Normal,4.8,73.65,78.08
P102866,Electronics,726,875,700.48,Winter,4.0,669.48,528.56
P102867,Clothing,167,1327,93.03,Summer,3.2,91.5,62.77
P102868,Grocery,850,718,28.14,Summer,3.0,31.46,22.38
P102869,Home Decor,267,849,236.13,Festival,4.2,267.8,169.67
P102870,Electronics,524,1145,747.44,Normal,4.4,735.79,573.19
P102871,Grocery,674,661,31.62,Summer,4.8,28.22,25.08
P102872,Clothing,549,625,87.11,Summer,4.8,90.79,72.19
P102873,Electronics,488,725,832.82,Winter,3.3,826.78,572.61
P102874,Clothing,350,1278,96.44,Summer,4.0,97.69,71.85
P102875,Electronics,441,734,740.39,Festival,2.8,739.89,519.85
P102876,Electronics,253,493,783.23,Summer,2.7,827.67,631.43
P102877,Clothing,308,897,82.17,Festival,2.7,79.07,56.32
P102878,Clothing,760,1040,71.06,Normal,4.8,79.66,62.63
P102879,Grocery,884,1369,31.17,Normal,2.9,30.97,23.44
P102880,Electronics,852,1339,652.82,Normal,3.7,634.7,526.32
P102881,Electronics,344,1175,701.45,Winter,3.6,792.07,583.66
P102882,Electronics,334,1154,822.78,Summer,3.3,803.61,559.66
P102883,Grocery,77,676,25.85,Winter,3.8,23.33,18.6
P102884,Clothing,288,517,73.75,Normal,2.5,67.99,55.95
P102885,Grocery,593,846,21.98,Summer,3.5,23.58,18.35
P102886,Clothing,282,1060,88.59,Winter,3.7,91.41,59.7
P102887,Electronics,738,780,624.14,Winter,4.5,639.34,547.14
P102888,Home Decor,69,314,157.19,Summer,4.3,141.81,132.8
P102889,Electronics,423,27,760.25,Normal,4.6,702.7,726.08
P102890,Electronics,295,91,737.31,Festival,3.4,727.71,680.33
P102891,Electronics,504,642,820.03,Festival,2.9,820.82,610.49
P102892,Home Decor,45,1188,155.7,Normal,3.5,152.85,103.3
P102893,Grocery,430,1185,26.71,Summer,4.9,27.13,19.08
P102894,Grocery,792,1212,28.11,Summer,3.0,30.31,23.21
P102895,Home Decor,859,1065,193.36,Winter,2.9,203.35,151.95
P102896,Electronics,270,39,740.24,Festival,4.9,773.59,716.36
P102897,Home Decor,440,1325,202.57,Festival,4.9,208.77,153.53
P102898,Electronics,696,1421,580.48,Summer,2.9,542.31,466.37
P102899,Grocery,474,1275,21.74,Normal,4.4,22.68,17.12
P102900,Clothing,552,671,87.61,Winter,3.6,80.85,67.36
P102901,Clothing,354,325,74.6,Winter,3.7,80.01,66.81
P102902,Home Decor,840,1358,194.58,Festival,3.7,194.99,149.3
P102903,Electronics,638,281,579.07,Normal,4.9,600.49,599.97
P102904,Home Decor,961,1183,209.71,Normal,3.0,233.4,175.92
P102905,Clothing,784,1448,81.07,Normal,4.4,79.51,64.33
P102906,Grocery,379,1351,27.23,Summer,2.5,24.7,18.32
P102907,Home Decor,341,784,227.41,Festival,4.1,254.85,169.63
P102908,Electronics,106,1250,643.79,Normal,4.1,629.98,458.84
P102909,Home Decor,630,1247,201.42,Festival,4.4,199.36,165.13
P102910,Grocery,754,1461,26.09,Winter,4.8,25.04,20.84
P102911,Footwear,367,543,126.0,Normal,4.4,125.17,101.5
P102912,Electronics,40,945,652.22,Summer,4.3,665.7,456.68
P102913,Grocery,829,1226,23.29,Winter,3.1,25.79,18.68
P102914,Footwear,238,344,145.55,Normal,5.0,156.38,122.54
P102915,Clothing,590,342,90.79,Normal,3.7,92.48,81.49
P102916,Electronics,72,587,551.52,Normal,3.5,599.08,439.13
P102917,Clothing,81,543,96.76,Normal,3.8,107.29,73.8
P102918,Home Decor,900,1129,165.62,Summer,3.5,148.34,131.21
P102919,Electronics,679,1404,560.32,Normal,4.0,582.67,447.06
P102920,Footwear,25,239,113.78,Winter,3.4,101.45,92.64
P102921,Home Decor,118,491,259.38,Festival,3.1,249.84,184.96
P102922,Electronics,502,1395,630.54,Winter,4.8,684.68,519.52
P102923,Electronics,686,894,752.96,Normal,4.8,823.48,622.07
P102924,Footwear,435,311,155.27,Festival,3.7,173.68,139.43
P102925,Electronics,875,907,677.84,Normal,4.9,687.69,593.31
P102926,Grocery,659,1314,25.16,Summer,3.5,22.72,19.16
P102927,Footwear,621,563,106.29,Summer,3.5,97.17,89.35
P102928,Grocery,303,728,29.83,Winter,4.8,28.22,20.52
P102929,Clothing,688,922,81.56,Summer,4.1,79.96,66.25
P102930,Footwear,876,1261,126.01,Normal,4.4,128.8,103.81
P102931,Grocery,67,849,22.32,Winter,3.5,23.53,15.95
P102932,Electronics,739,1437,884.85,Festival,3.5,817.49,623.46
P102933,Grocery,882,1133,28.78,Summer,2.7,26.79,22.83
P102934,Home Decor,443,636,194.22,Summer,4.9,179.99,141.54
P102935,Footwear,770,733,146.33,Festival,3.1,158.6,118.93
P102936,Grocery,370,1046,25.57,Winter,3.7,24.59,18.75
P102937,Clothing,209,110,79.7,Summer,2.8,73.72,64.98
P102938,Electronics,819,343,568.7,Summer,4.1,566.69,593.58
P102939,Clothing,324,361,91.9,Summer,3.5,87.01,75.8
P102940,Electronics,761,1202,643.77,Festival,4.4,630.71,483.01
P102941,Home Decor,329,1234,152.14,Summer,3.8,167.73,117.01
P102942,Clothing,411,1230,70.67,Winter,2.8,68.56,52.54
P102943,Footwear,691,162,108.9,Normal,2.5,100.97,107.69
P102944,Electronics,354,446,817.0,Festival,3.0,770.23,619.44
P102945,Clothing,811,471,105.06,Festival,4.3,93.43,83.62
P102946,Clothing,58,41,84.88,Winter,4.6,95.34,84.68
P102947,Clothing,31,390,79.66,Normal,3.4,85.09,65.08
P102948,Footwear,100,649,135.85,Winter,3.8,136.55,90.37
P102949,Home Decor,271,1329,205.42,Winter,3.1,211.88,144.81
P102950,Home Decor,72,259,213.0,Normal,4.7,202.06,179.04
P102951,Electronics,393,1291,899.08,Festival,4.9,889.19,649.83
P102952,Footwear,43,1228,166.25,Festival,4.4,160.66,107.19
P102953,Electronics,761,241,768.95,Normal,2.7,847.86,718.44
P102954,Home Decor,169,395,222.17,Summer,3.6,240.1,178.1
P102955,Grocery,972,690,26.47,Normal,5.0,25.32,23.12
P102956,Clothing,859,1415,86.07,Normal,3.1,93.46,70.92
P102957,Electronics,700,1178,780.44,Winter,4.2,706.58,549.92
P102958,Electronics,802,1457,623.94,Winter,4.8,583.19,515.34
P102959,Clothing,779,472,80.34,Summer,4.4,73.01,72.36
P102960,Home Decor,848,1363,218.24,Normal,4.0,206.09,169.91
P102961,Footwear,564,1434,129.14,Summer,3.8,121.53,94.66
P102962,Home Decor,631,901,160.7,Winter,4.8,180.5,143.91
P102963,Electronics,479,235,646.35,Normal,3.5,625.93,609.3
P102964,Grocery,631,404,22.23,Normal,4.8,21.69,20.7
P102965,Clothing,393,197,80.19,Summer,3.6,72.73,71.05
P102966,Grocery,141,1211,26.36,Normal,4.4,23.67,18.58
P102967,Clothing,932,473,97.91,Festival,4.8,91.96,91.22
P102968,Clothing,704,1053,82.47,Normal,3.9,75.57,61.44
P102969,Grocery,710,404,21.32,Summer,3.3,20.74,18.85
P102970,Electronics,294,1465,677.13,Summer,2.6,629.89,461.45
P102971,Grocery,775,1161,24.56,Festival,4.5,22.79,18.98
P102972,Grocery,528,568,25.6,Summer,4.1,27.0,20.4
P102973,Electronics,95,717,842.33,Festival,3.2,955.51,572.25
P102974,Home Decor,955,92,162.07,Summer,4.7,143.16,176.94
P102975,Grocery,991,209,30.36,Normal,4.8,32.5,33.14
P102976,Footwear,873,1497,130.93,Normal,4.7,138.53,108.35
P102977,Grocery,485,1224,22.84,Normal,4.0,23.71,17.82
P102978,Footwear,248,1258,118.73,Normal,4.9,126.68,91.36
P102979,Footwear,30,967,103.4,Normal,4.7,105.19,73.81
P102980,Home Decor,741,336,158.27,Winter,2.8,178.88,150.35
P102981,Grocery,893,162,32.17,Winter,5.0,29.68,32.46
P102982,Clothing,122,1089,88.83,Normal,3.9,89.52,59.1
P102983,Electronics,690,500,750.91,Normal,4.8,793.2,663.2
P102984,Grocery,46,6,27.19,Normal,4.4,30.6,26.04
P102985,Electronics,781,38,786.44,Normal,4.1,795.57,819.74
P102986,Clothing,47,838,99.31,Summer,3.3,113.59,65.17
P102987,Electronics,975,1261,549.26,Normal,2.6,580.7,457.67
P102988,Grocery,186,547,22.54,Normal,3.2,24.09,17.02
P102989,Electronics,412,1499,643.62,Normal,4.2,708.58,492.26
P102990,Grocery,701,575,24.17,Normal,4.7,26.06,22.36
P102991,Footwear,849,1101,148.11,Festival,2.5,151.24,111.36
P102992,Footwear,376,370,112.15,Normal,3.0,122.09,103.24
P102993,Clothing,980,912,95.82,Summer,4.2,85.25,75.13
P102994,Grocery,35,415,20.58,Normal,3.2,23.29,17.85
P102995,Grocery,481,1168,29.88,Summer,2.9,32.93,22.47
P102996,Grocery,988,684,26.21,Winter,2.7,27.58,21.78
P102997,Grocery,288,67,21.17,Summer,4.1,19.02,19.38
P102998,Electronics,542,375,815.94,Winter,4.0,783.0,693.96
P102999,Home Decor,455,531,187.64,Summer,4.6,177.98,152.59
P103000,Electronics,406,702,735.56,Normal,3.3,698.34,518.75
P103001,Footwear,772,409,169.6,Festival,2.8,180.02,146.35
P103002,Grocery,528,868,20.87,Normal,4.5,23.3,16.61
P103003,Clothing,719,1445,79.1,Winter,5.0,84.16,64.98
P103004,Footwear,529,1068,107.67,Summer,3.4,106.05,79.16
P103005,Electronics,997,470,560.39,Normal,4.7,639.8,578.93
P103006,Footwear,480,1017,147.2,Normal,4.4,163.81,111.7
P103007,Grocery,800,1450,34.41,Festival,4.8,36.65,27.39
P103008,Electronics,620,366,634.94,Normal,3.6,626.89,575.03
P103009,Electronics,805,352,725.1,Normal,2.8,771.96,657.39
P103010,Footwear,887,63,172.1,Festival,2.8,170.4,166.85
P103011,Clothing,241,1264,73.2,Normal,4.4,67.48,50.93
P103012,Home Decor,315,1249,148.7,Normal,4.7,155.7,114.21
P103013,Footwear,315,623,140.92,Normal,3.6,150.58,113.66
P103014,Footwear,497,1309,143.83,Winter,2.6,140.14,98.3
P103015,Clothing,502,979,73.25,Summer,2.7,82.84,52.47
P103016,Footwear,23,1468,131.09,Winter,4.0,145.59,93.54
P103017,Home Decor,897,1384,160.02,Normal,4.8,166.0,137.02
P103018,Electronics,862,1439,701.43,Normal,3.5,628.67,540.78
P103019,Clothing,609,591,93.15,Winter,4.1,82.4,72.81
P103020,Clothing,319,952,88.64,Festival,3.9,93.32,66.1
P103021,Clothing,830,255,95.23,Summer,4.7,104.73,97.09
P103022,Footwear,285,1341,130.21,Winter,4.6,132.17,95.5
P103023,Grocery,319,480,28.09,Normal,3.0,24.9,21.76
P103024,Grocery,997,674,29.02,Winter,4.2,26.67,22.63
P103025,Clothing,925,893,85.97,Winter,4.6,80.56,67.54
P103026,Electronics,592,1182,725.48,Festival,4.8,761.39,564.83
P103027,Clothing,185,1098,76.99,Winter,4.0,77.85,52.26
P103028,Home Decor,140,1433,205.34,Normal,2.9,186.36,130.25
P103029,Grocery,964,1070,27.4,Normal,3.9,27.82,22.17
P103030,Clothing,280,1195,88.81,Festival,4.2,99.0,68.57
P103031,Footwear,687,860,175.0,Festival,3.2,174.74,126.77
P103032,Electronics,366,626,805.06,Winter,4.9,741.01,606.77
P103033,Clothing,506,1370,82.56,Festival,3.1,85.53,60.77
P103034,Clothing,986,569,75.46,Winter,4.8,85.34,71.93
P103035,Home Decor,601,932,195.4,Summer,3.6,178.07,147.39
P103036,Footwear,442,440,103.68,Normal,2.5,95.62,88.18
P103037,Grocery,427,726,32.72,Winter,3.9,33.8,23.25
P103038,Electronics,245,553,839.37,Festival,4.1,815.7,656.4
P103039,Electronics,565,391,568.04,Summer,4.7,637.23,545.68
P103040,Grocery,578,1231,25.27,Normal,3.9,27.1,19.49
P103041,Clothing,113,1152,75.43,Summer,2.7,69.38,50.85
P103042,Home Decor,416,1053,196.69,Winter,4.8,219.33,157.79
P103043,Footwear,651,129,111.15,Normal,3.9,117.08,114.51
P103044,Clothing,73,378,99.87,Winter,3.2,101.19,75.83
P103045,Footwear,976,331,135.61,Normal,4.7,128.73,135.97
P103046,Home Decor,863,1068,224.3,Summer,2.8,236.73,170.27
P103047,Grocery,644,1339,22.63,Normal,2.7,25.4,17.96
P103048,Grocery,35,572,24.64,Normal,3.8,21.94,18.7
P103049,Home Decor,527,498,247.73,Festival,4.1,243.1,194.28
P103050,Clothing,900,838,78.46,Normal,3.8,88.87,66.43
P103051,Home Decor,42,1481,187.56,Winter,4.8,184.44,136.49
P103052,Electronics,796,558,808.6,Normal,3.2,719.4,648.19
P103053,Grocery,842,421,28.79,Normal,5.0,26.12,26.85
P103054,Footwear,94,784,142.82,Normal,2.5,152.32,90.42
P103055,Grocery,245,1374,24.87,Normal,2.8,26.59,17.89
P103056,Grocery,729,1096,31.62,Festival,3.0,28.81,22.54
P103057,Grocery,913,779,29.91,Festival,2.7,28.09,23.84
P103058,Electronics,775,1098,698.39,Winter,3.6,720.91,566.85
P103059,Electronics,535,27,568.69,Normal,4.7,605.86,619.35
P103060,Clothing,610,1131,94.57,Normal,4.6,87.22,71.77
P103061,Grocery,534,150,29.14,Festival,4.4,29.24,28.08
P103062,Clothing,586,589,88.18,Summer,2.5,90.98,70.55
P103063,Clothing,775,528,112.2,Festival,4.7,100.24,90.99
P103064,Home Decor,68,1037,207.47,Normal,3.5,195.11,142.03
P103065,Clothing,225,363,72.42,Normal,4.3,81.7,63.05
P103066,Clothing,78,361,89.48,Summer,4.3,100.01,76.05
P103067,Clothing,800,1326,85.13,Summer,2.9,82.33,63.15
P103068,Electronics,732,718,642.06,Winter,3.8,715.48,538.34
P103069,Footwear,72,1113,103.52,Summer,4.8,108.78,80.6
P103070,Clothing,123,876,87.26,Normal,3.2,99.92,58.51
P103071,Electronics,279,931,796.03,Winter,4.3,908.17,592.58
P103072,Home Decor,257,1031,260.18,Festival,4.9,272.29,180.55
P103073,Footwear,528,1003,120.22,Summer,3.4,120.98,89.68
P103074,Footwear,508,1368,126.14,Winter,3.5,115.85,86.97
P103075,Home Decor,370,1178,160.22,Normal,3.6,163.93,121.71
P103076,Home Decor,180,460,264.09,Festival,4.5,260.8,201.36
P103077,Clothing,656,258,97.67,Summer,3.6,102.98,92.57
P103078,Grocery,794,1268,32.64,Winter,3.7,29.51,24.92
P103079,Grocery,647,561,25.82,Normal,3.1,28.55,21.96
P103080,Clothing,811,470,72.82,Normal,5.0,83.09,74.95
P103081,Clothing,915,171,87.88,Summer,4.7,82.3,92.75
P103082,Electronics,845,830,751.66,Festival,4.0,789.88,593.88
P103083,Grocery,658,770,24.97,Summer,4.9,27.38,21.83
P103084,Footwear,68,1243,121.13,Festival,4.2,124.72,85.63
P103085,Footwear,347,1124,105.24,Summer,4.9,119.19,82.97
P103086,Clothing,439,1086,78.63,Normal,2.9,80.06,58.16
P103087,Electronics,718,810,791.87,Normal,3.1,754.69,580.49
P103088,Clothing,849,1294,93.19,Summer,4.7,93.87,73.3
P103089,Grocery,647,1475,30.4,Winter,3.5,30.75,22.12
P103090,Home Decor,375,1223,170.71,Summer,3.4,161.92,130.8
P103091,Home Decor,791,525,216.72,Winter,4.4,236.76,196.6
P103092,Home Decor,701,418,184.42,Summer,4.1,193.05,177.2
P103093,Home Decor,802,6,161.33,Winter,3.4,158.1,170.65
P103094,Home Decor,597,1489,178.16,Normal,3.5,177.06,132.57
P103095,Grocery,653,1100,22.57,Summer,3.5,22.13,16.61
P103096,Electronics,360,1405,771.61,Normal,2.8,772.33,549.06
P103097,Electronics,411,1182,790.9,Summer,3.1,808.76,567.12
P103098,Clothing,290,648,89.08,Festival,3.8,86.35,64.85
P103099,Clothing,271,221,91.85,Winter,4.5,101.12,83.37
P103100,Electronics,659,75,634.67,Normal,3.5,717.6,687.93
P103101,Home Decor,395,1189,164.32,Summer,3.5,167.8,122.8
P103102,Electronics,150,458,735.94,Summer,4.1,788.98,591.47
P103103,Home Decor,54,572,206.43,Normal,2.9,233.53,149.48
P103104,Footwear,862,1255,138.38,Normal,3.5,128.94,104.83
P103105,Grocery,446,724,22.1,Normal,3.0,20.58,16.65
P103106,Footwear,584,1426,128.59,Summer,4.1,115.68,91.25
P103107,Clothing,906,822,70.41,Winter,2.8,70.36,57.21
P103108,Grocery,129,1248,21.47,Normal,3.6,20.81,15.84
P103109,Electronics,938,193,655.67,Festival,4.0,676.22,683.71
P103110,Home Decor,709,598,179.39,Festival,4.6,179.71,160.33
P103111,Clothing,647,278,81.71,Winter,4.3,76.1,79.01
P103112,Clothing,442,89,82.58,Winter,4.9,81.39,84.01
P103113,Footwear,712,1487,134.41,Normal,4.2,119.33,99.86
P103114,Grocery,219,778,24.05,Normal,3.4,24.65,17.21
P103115,Clothing,316,533,72.54,Summer,3.1,69.15,57.49
P103116,Grocery,961,567,30.68,Normal,2.6,27.93,24.35
P103117,Electronics,290,365,917.68,Festival,3.2,823.88,689.22
